seed;npatches;max_simulation_time;simulation_time_change;n;skip;fecundity;df;dm;sf;sm;toptf;toptm;omegaf;omegam;ab_min;ab_max;amplitude;intercept;intercept_change;init_t;max_t_season;init_a;init_b;init_depth;mu_a;mu_b;mu_t;mu_depth;mu_depth_slope;temp_error_sd;unif_range_sdmu_t;sdmu;time;a;var_a;b;var_b;t;var_t;depth;var_depth;depth_slope;var_depth_slope;surviving_male_juvs;surviving_female_juvs;surviving_male_adults;surviving_female_adults;available_males;available_females;already_attempted_males;already_attempted_females;surviving_juv_sr;adult_sr;nf;nm;mean_environment;var_environment;surviving_male_juvs_998999;surviving_female_juvs_998999;surviving_male_juvs_999049;surviving_female_juvs_999049;file
857385934;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.638381;0.00291378;-9.40443;0.0396579;5.122;0.466316;0.00872977;0.000442379;0;0;0;0;0;0;0;0;0;0;0;0.2988;7.012;2.988;0.0972549;0.0100133;9.348;17.596;17.208;11.848;./sim_seasonal_tsd_25_03_2026_103354_105
2275683630;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.638532;0.0030935;8.54722;0.0144313;5.9484;0.267337;0.0236771;0.00147225;0;0;0;0;0;0;0;0;0;0;0;0.496;5.04;4.96;0.0878876;0.0109722;8.656;4.096;5.04;9.768;./sim_seasonal_tsd_25_03_2026_103354_106
2116902491;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.631644;0.00297036;8.068;0.0192708;5.868;0.477776;0.00610698;0.000311921;0;0;0;0.8;0;0;0;0;7.076;2.66;0;0;10;0;0.586462;0.010242;8.512;3.632;0.0;0.8;./sim_seasonal_tsd_25_03_2026_103354_704
2357124280;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.634907;0.00213546;-8.60889;0.0392531;5.1072;0.440508;0.0037354;0.000170965;0;0;0;0;0;0;0;0;0;0;0;0.31;6.9;3.1;0.0857453;0.0103608;10.716;16.116;18.188;9.96;./sim_seasonal_tsd_25_03_2026_103354_107
3569256720;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.636699;0.00255333;9.00596;0.026107;5.9688;0.255027;0.0118626;0.000524812;0;0;0;0;0;0;0;0;0;0;0;0.4628;5.372;4.628;0.0841134;0.00974518;8.152;3.236;4.972;8.776;./sim_seasonal_tsd_25_03_2026_103354_108
1374577727;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.629199;0.00240706;-8.46298;0.0121078;5.322;0.492716;0.00543281;0.000205986;0;0;0;0;0;0;0;0;0;0;0;0.3768;6.232;3.768;0.0768313;0.00985203;7.404;19.656;21.476;9.048;./sim_seasonal_tsd_25_03_2026_103354_109
3534239730;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.614007;0.00221781;-9.92125;0.00677659;5.5576;0.685882;0.00883795;0.000469864;0;0;0.996;0;0;0;0;0;3.368;5.384;1;1;0;10;0.584221;0.00906325;9.992;18.532;0.996;0.0;./sim_seasonal_tsd_25_03_2026_103354_705
934582328;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.634483;0.00266736;9.71595;0.0150344;5.9872;0.233436;0.454722;0.0144009;-1.91739;0.0233883;0;0;0;0;0;0;0;0;0;0.3972;6.028;3.972;0.0825248;0.0102469;9.7;5.04;6.684;10.372;./sim_seasonal_tsd_25_03_2026_103354_1304
4173857623;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.620862;0.00173185;9.13371;0.0389474;5.8592;0.332175;0.00579372;0.000478542;0;0;0;0.848;0;0;0;0;7.456;2.224;0;0;10;0;0.603743;0.00871741;10.656;3.364;0.0;0.848;./sim_seasonal_tsd_25_03_2026_103354_706
3720209159;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.63954;0.00315918;8.89614;0.0216816;5.9216;0.285853;0.0166505;0.00112481;0;0;0;0;0;0;0;0;0;0;0;0.4852;5.148;4.852;0.0923872;0.00961955;8.804;2.872;3.676;7.812;./sim_seasonal_tsd_25_03_2026_103354_110
1958524500;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.616781;0.00295295;-9.34884;0.0183883;5.8396;0.351472;0.00330313;0.000142306;0;0;1.496;0;0;0;0;0;2.936;5.548;1;1;0;10;0.59171;0.00907816;8.764;19.788;1.496;0.0;./sim_seasonal_tsd_25_03_2026_103354_707
3138180424;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.630736;0.00179661;-9.76441;0.0122238;5.0776;0.492378;0.151433;0.00646417;-0.978231;0.0145504;0;0;0;0;0;0;0;0;0;0.3092;6.908;3.092;0.0766018;0.00961943;9.032;21.14;20.496;9.96;./sim_seasonal_tsd_25_03_2026_103354_1305
1576431468;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.644492;0.00388166;9.93959;0.00679453;5.914;0.305804;0.205046;0.00672601;-1.46053;0.0574872;0;0;0;0;0;0;0;0;0;0.4308;5.692;4.308;0.0886191;0.0109273;11.272;3.596;4.86;7.584;./sim_seasonal_tsd_25_03_2026_103354_1306
3248248722;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.626218;0.00172788;8.92443;0.0121494;5.8516;0.519977;0.00343037;8.5295e-05;0;0;0;0.436;0;0;0;0;7.584;2.204;0;0;10;0;0.597602;0.0102811;10.908;3.428;0.0;0.436;./sim_seasonal_tsd_25_03_2026_103354_708
2238824418;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.605555;0.00337289;-7.72633;0.0214056;5.6836;0.687491;0.00569162;0.000250213;0;0;1.288;0;0;0;0;0;3.324;5.332;1;1;0;10;0.591874;0.00876892;9.944;20.532;1.288;0.0;./sim_seasonal_tsd_25_03_2026_103354_709
4044599263;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.624319;0.00220455;8.43601;0.00754967;5.9272;0.4683;0.00419844;0.000126357;0;0;0;0.8;0;0;0;0;7.02;2.7;0;0;10;0;0.593894;0.00988629;9.984;4.132;0.0;0.8;./sim_seasonal_tsd_25_03_2026_103354_710
3534278650;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.620736;0.00193258;-8.9516;0.0118813;5.0408;0.481535;0.0901488;0.00909862;-0.521286;0.00778612;0;0;0;0;0;0;0;0;0;0.3068;6.932;3.068;0.0730894;0.00896054;9.128;20.848;18.612;11.308;./sim_seasonal_tsd_25_03_2026_103354_1307
865850188;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.642106;0.0025897;9.92378;0.00595121;5.9672;0.213324;0.328892;0.015738;-1.54153;0.00989581;0;0;0;0;0;0;0;0;0;0.3884;6.116;3.884;0.0836862;0.00994285;11.1;3.796;4.744;6.612;./sim_seasonal_tsd_25_03_2026_103354_1308
1937465845;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.63875;0.00198448;-9.51982;0.0110334;5.2644;0.625693;0.235954;0.0074;-1.1228;0.0209471;0;0;0;0;0;0;0;0;0;0.382;6.18;3.82;0.0807159;0.00969803;9.78;20.832;18.056;10.344;./sim_seasonal_tsd_25_03_2026_103354_1309
2023007861;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.632359;0.00229643;9.09858;0.0149069;5.9384;0.313805;0.0508584;0.0021504;-0.709349;0.0222191;0;0;0;0;0;0;0;0;0;0.4084;5.916;4.084;0.0908181;0.00813496;12.312;4.2;4.372;7.556;./sim_seasonal_tsd_25_03_2026_103354_1310
1041057628;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.612546;0.00199753;8.75571;0.015722;5.6508;0.703259;0.0697722;0.00367773;-0.550192;0.003096;0;0.748;0;0;0;0;7.284;2.592;0;0;10;0;0.595889;0.00946376;9.436;3.46;0.0;0.748;./sim_seasonal_tsd_25_03_2026_103354_1904
612574679;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.620471;0.00252348;-8.94731;0.023315;5.4348;0.748949;0.104515;0.00683284;-0.852842;0.0164699;0.736;0;0;0;0;0;3.012;5.088;1;1;0;10;0.599119;0.00894875;8.38;19.28;0.736;0.0;./sim_seasonal_tsd_25_03_2026_103354_1905
2576232797;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.622567;0.00254038;8.3402;0.00786806;5.9956;0.249181;0.0970379;0.00458743;-0.796639;0.00583465;0;0.66;0;0;0;0;7.176;2.524;0;0;10;0;0.602773;0.0109473;8.804;3.404;0.0;0.66;./sim_seasonal_tsd_25_03_2026_103354_1906
2545332423;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.619607;0.00191211;-8.72832;0.00543316;5.5568;0.800374;0.226163;0.00625918;-0.986919;0.0151864;1.092;0;0;0;0;0;3.74;5.248;1;1;0;10;0.596653;0.0110793;11.112;17.892;1.092;0.0;./sim_seasonal_tsd_25_03_2026_103354_1907
4207272486;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.631945;0.00385564;9.90399;0.00779984;5.86;0.3308;0.306324;0.0242388;-1.46012;0.00894546;0;0.372;0;0;0;0;7.28;2.404;0;0;10;0;0.590779;0.0116894;9.224;3.208;0.0;0.372;./sim_seasonal_tsd_25_03_2026_103354_1908
1576555755;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.621687;0.00287994;-8.60833;0.0170964;5.9548;0.280757;0.0432337;0.00372528;-0.600166;0.0103059;1.232;0;0;0;0;0;2.952;5.7;1;1;0;10;0.587519;0.00933857;8.768;20.308;1.232;0.0;./sim_seasonal_tsd_25_03_2026_103354_1909
2630845098;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.619958;0.00249781;5.6961;0.0315673;5.746;0.324684;0.212874;0.00540623;-1.07614;0.00932556;0;0.312;0;0;0;0;7.108;2.648;0;0;10;0;0.5979;0.00935407;8.18;3.032;0.0;0.312;./sim_seasonal_tsd_25_03_2026_103354_1910
1915249073;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.637191;0.00181625;-8.38178;0.0159233;5.3164;0.592291;0.00812607;0.000511564;0;0;0;0;0;0;0;0;0;0;0;0.3924;6.076;3.924;0.0798366;0.0107085;8.052;22.524;16.788;11.312;./sim_seasonal_tsd_25_03_2026_103354_111
709247226;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.635318;0.00353788;6.01843;0.00847522;5.976;0.273824;0.00785769;0.000541542;0;0;0;0;0;0;0;0;0;0;0;0.444;5.56;4.44;0.0874305;0.00876498;8.908;3.808;5.228;9.9;./sim_seasonal_tsd_25_03_2026_103354_112
2891348441;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.614106;0.00240062;-8.56393;0.00430022;5.7644;0.488093;0.00666527;0.000680915;0;0;1.4;0;0;0;0;0;2.784;5.744;1;1;0;10;0.591256;0.00908323;7.332;20.48;1.4;0.0;./sim_seasonal_tsd_25_03_2026_103354_711
586400986;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.635504;0.00213405;-9.18724;0.00906983;5.4968;0.64999;0.00543218;0.000252505;0;0;0;0;0;0;0;0;0;0;0;0.5184;4.816;5.184;0.0906359;0.0105995;8.34;19.772;17.508;11.9;./sim_seasonal_tsd_25_03_2026_103354_113
568881957;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.612809;0.00192824;8.52779;0.00722199;5.7228;0.56276;0.00636877;0.000393999;0;0;0;0.376;0;0;0;0;7.152;2.6;0;0;10;0;0.592396;0.0104766;9.536;3.508;0.0;0.376;./sim_seasonal_tsd_25_03_2026_103354_712
106721982;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.639442;0.00287135;7.52385;0.012573;5.9228;0.28964;0.0158231;0.00103029;0;0;0;0;0;0;0;0;0;0;0;0.45;5.5;4.5;0.0846999;0.0107309;10.528;4.732;5.628;8.984;./sim_seasonal_tsd_25_03_2026_103354_114
3549167513;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.617875;0.00102866;-9.06386;0.00843085;4;0;0.00349606;9.07503e-05;0;0;0.088;0;0;0;0;0;9.94;0.06;1;1;0;10;0.588976;0.00964495;10.704;18.968;1.144;0.004;./sim_seasonal_tsd_25_03_2026_103354_713
2858318646;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.630978;0.00156136;-9.2141;0.0148904;5.1236;0.439523;0.00563551;0.000177671;0;0;0;0;0;0;0;0;0;0;0;0.288;7.12;2.88;0.0895069;0.0105788;7.232;21.508;17.768;10.044;./sim_seasonal_tsd_25_03_2026_103354_115
915200588;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.628996;0.00345347;7.63606;0.0227255;5.9292;0.237787;0.0236402;0.00152275;0;0;0;0;0;0;0;0;0;0;0;0.492;5.08;4.92;0.0833798;0.0111786;11.608;4.468;5.36;8.588;./sim_seasonal_tsd_25_03_2026_103354_116
3498893972;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.62901;0.0027035;-9.24141;0.023195;5.2892;0.671163;0.00539692;0.000255754;0;0;0;0;0;0;0;0;0;0;0;0.386;6.14;3.86;0.058034;0.00895361;9.42;19.176;20.708;8.856;./sim_seasonal_tsd_25_03_2026_103354_117
3695958430;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.644607;0.00272757;8.62651;0.00836311;5.9536;0.245847;0.00842417;0.000532804;0;0;0;0;0;0;0;0;0;0;0;0.4104;5.896;4.104;0.0814761;0.0100965;9.336;3.428;4.616;7.552;./sim_seasonal_tsd_25_03_2026_103354_118
3848172003;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.631076;0.00158477;7.90035;0.0213938;5.8576;0.310922;0.0270116;0.00246975;0;0;0;0.376;0;0;0;0;7.236;2.604;0;0;10;0;0.59362;0.0100352;7.98;3.056;0.0;0.376;./sim_seasonal_tsd_25_03_2026_103354_714
315976369;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.613062;0.00185825;-9.16849;0.03788;5.5332;0.701698;0.0050629;0.000301653;0;0;1.208;0;0;0;0;0;3.296;5.58;1;1;0;10;0.581419;0.00943003;9.568;20.46;1.208;0.0;./sim_seasonal_tsd_25_03_2026_103354_715
263333890;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.628444;0.00131667;8.74454;0.0155144;5.5348;0.737589;0.00414773;0.000172;0;0;0;0.632;0;0;0;0;7.016;2.72;0;0;10;0;0.595261;0.0104034;8.404;3.564;0.0;0.632;./sim_seasonal_tsd_25_03_2026_103354_716
1029758206;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.623885;0.00200415;-7.86028;0.0474558;5.0944;0.511089;0.0523919;0.00146302;-1.01018;0.0428752;0;0;0;0;0;0;0;0;0;0.3832;6.168;3.832;0.0743311;0.0106861;9.136;19.124;18.348;11.376;./sim_seasonal_tsd_25_03_2026_103354_1311
1735742699;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.641466;0.00385194;7.39036;0.0333068;5.9576;0.254202;0.258723;0.00379038;-1.08441;0.0271759;0;0;0;0;0;0;0;0;0;0.4168;5.832;4.168;0.0832165;0.00892026;9.472;3.696;5.608;7.492;./sim_seasonal_tsd_25_03_2026_103354_1312
3982909636;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.62728;0.00191368;-9.09024;0.0125549;5.084;0.480944;0.0659415;0.00655684;-1.31485;0.003139;0;0;0;0;0;0;0;0;0;0.272;7.28;2.72;0.0694722;0.010687;8.528;20.324;19.188;10.324;./sim_seasonal_tsd_25_03_2026_103354_1313
1694878603;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.647149;0.00274152;8.95076;0.0319711;5.97;0.2843;0.238457;0.00650801;-0.902282;0.0110746;0;0;0;0;0;0;0;0;0;0.3776;6.224;3.776;0.0756844;0.00942903;9.856;3.2;4.432;8.832;./sim_seasonal_tsd_25_03_2026_103354_1314
461582681;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.631348;0.00216823;-9.01987;0.0165205;5.178;0.503116;0.0844787;0.00336712;-1.05956;0.0170635;0;0;0;0;0;0;0;0;0;0.3192;6.808;3.192;0.0948672;0.00994649;10.28;20.312;16.376;11.232;./sim_seasonal_tsd_25_03_2026_103354_1315
3490035048;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.632381;0.00239555;9.5773;0.0109285;5.9356;0.254653;0.220785;0.010025;-1.2929;0.0458748;0;0;0;0;0;0;0;0;0;0.39;6.1;3.9;0.0688565;0.00978641;9.984;3.672;4.452;9.0;./sim_seasonal_tsd_25_03_2026_103354_1316
3199285802;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.613436;0.00132544;-7.73255;-9.49285e-12;6;0;0;0;0;0;0.008;0;0;0;0;0;9.964;0.036;1;1;0;10;0.583806;0.0101556;8.936;18.976;1.708;0.008;./sim_seasonal_tsd_25_03_2026_103354_717
2882873946;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.629141;0.00247474;-7.65369;0.0141195;5.1548;0.499637;0.147869;0.00992348;-0.926671;0.0108724;0;0;0;0;0;0;0;0;0;0.3344;6.656;3.344;0.0832957;0.00929034;8.652;18.196;19.42;9.172;./sim_seasonal_tsd_25_03_2026_103354_1317
4241776075;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.62082;0.0047279;7.00077;0.0332527;5.5876;0.796726;0.00868721;0.00074824;0;0;0;0.488;0;0;0;0;6.752;3.088;0;0;10;0;0.600077;0.0100915;8.98;4.052;0.0;0.488;./sim_seasonal_tsd_25_03_2026_103354_718
2392769813;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0847458;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.642338;0.0023123;8.00611;0.0228055;5.9736;0.270503;0.0322639;0.000997181;-1.61941;0.0306169;0;0;0;0;0;0;0;0;0;0.3912;6.088;3.912;0.0757621;0.00967333;12.556;4.144;4.748;7.0;./sim_seasonal_tsd_25_03_2026_103354_1318
775997076;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.619871;0.00173091;-9.85958;0.0104381;5.836;0.431504;0.135832;0.00745312;-1.60275;0.00559995;1.236;0;0;0;0;0;3.392;5.256;1;1;0;10;0.588208;0.010573;10.012;20.6;1.236;0.0;./sim_seasonal_tsd_25_03_2026_103354_1911
1199776163;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.63196;0.00299342;8.33697;0.00605863;5.932;0.219376;0.05493;0.00525508;-0.961154;0.0346649;0;0.624;0;0;0;0;7.152;2.532;0;0;10;0;0.599441;0.00992636;10.316;3.836;0.0;0.624;./sim_seasonal_tsd_25_03_2026_103354_1912
811930395;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.614351;0.00379647;-8.11434;0.0277803;5.7748;0.546485;0.142032;0.00457452;-0.667925;0.00783296;0.644;0;0;0;0;0;3.06;5.58;1;1;0;10;0.594222;0.0117366;8.148;19.68;0.644;0.0;./sim_seasonal_tsd_25_03_2026_103354_1913
3678566774;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.638427;0.00279013;7.67518;0.0129381;5.6556;0.859389;0.174492;0.0196063;-1.45548;0.059664;0;0.412;0;0;0;0;7.164;2.544;0;0;10;0;0.589885;0.0110612;9.352;3.636;0.0;0.412;./sim_seasonal_tsd_25_03_2026_103354_1914
3402257053;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.59322;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.633021;0.00346723;-8.71953;0.00330754;5.8936;0.439079;0.108847;0.00289264;-0.73133;0.00492833;1.092;0;0;0;0;0;3.828;5.136;1;1;0;10;0.575103;0.0095846;10.54;18.024;1.092;0.0;./sim_seasonal_tsd_25_03_2026_103354_1915
